index,body
943,"['خوبه', 'قشنگه', 'تو', 'دست', 'شیک', 'هستش']"
944,"['خوبه', 'مشکل', 'قسمت', 'اهنرباش', 'کم\u200cکم', 'رنگ', 'کنده', 'میشه']"
945,"['جنس', 'خوبه', 'توجه', 'قیمت', 'ارزش', 'خرید', 'داره']"
946,"['تبلت', 'اندازه', 'مناسب', 'داشت#دار', 'سایز', 'کوچکتره', 'اون', 'تبلت', '۷اینچی', 'نمیخورد', 'بزور', 'کاورش', 'میکردم']"
947,"['قیمت', 'خوبه', 'گیره', 'هاش', 'کشید#کش', '#هست']"
948,"['توجه', 'قیمت', '.']"
949,"['.', 'توجه', 'قیمت', '.', 'گذاشت#گذار', 'تب', 'لت', 'فرزند', 'انصافا', 'مجددا', 'دیگه', 'سفارش', 'داد#ده']"
950,['قیمت']
951,"['جنس', 'قیمت', 'بصرفه']"
952,['العاده']
953,"['عالیه', 'با', 'بتل', 'پاس', 'کال', 'آف', 'دیوتی', 'خرید#خر']"
954,"['قیمت', 'جا', 'دیگه']"
955,"['قیمت', 'بقیه', 'سایت\u200cها']"
956,"['نطر', 'اصلا', 'دیجیکالا', 'همچین', 'کالا', 'خرید#خر', 'اصل', 'نیستن', 'ریسک', 'هستش']"
957,"['جا', 'دیگه', 'خرید#خر', 'بهتره']"
958,"['۲', 'خرید', 'عالیه', 'جا', 'دیگه', 'گرون', 'تره']"
959,[]
960,"['ممنون', 'دیجیکالا', 'حتما', 'پیشنهاد', 'میکنم']"
961,"['سایت', '#هست', 'دقیقا', 'سایت', 'بهتره', 'کد', 'کارت', 'زد#زن', 'یه', 'سایتی', 'ساعت', 'شرکت', 'بفرستن']"
962,"['بسته', 'داشت#دار', 'انداخته', 'ته', 'یه', 'پاک', 'نامه', 'شارژ', 'خوشبختانه']"
963,"['توصیه', 'نمیکنم']"
964,"['پشتیبان', 'قوی']"
965,"['اشتباه', 'انجام', 'داد#ده', 'مراحل', 'نظر', 'عوض', 'عالیه']"
966,"['گیفت', 'کارت', 'برادر', 'بازی', 'فورتنایت', 'خریدار', 'میکنه', 'سومین', 'گیفت', 'کارت', 'ده', 'دلاریه', 'قبلا', 'یبارم', 'بیست', 'دلار', 'خرید', '،', 'بخاطر', 'اطمینان', 'خرید', 'دیجی', 'کالا', 'میگیره', 'وگرنه', 'سایت\u200cهای', 'دیگه', 'قیمت', 'کمتره']"
967,"['گرون\u200cتر', '!', 'یه', 'سرچ', 'ساده', 'ارزون\u200cتر', 'میکنید']"
968,"['خوبه', 'کدتون', 'زود', 'نمیاد']"
969,"['قیمت', 'دلار', 'بالا']"
970,"['درسته', 'کیف', 'کارت', 'کاغذ', 'تونس', 'با', 'خرید#خر']"
971,"['تازه', 'خرید#خر', 'راضی', '#هست']"
972,"['تضمین', 'قیمت', 'واقعا', 'قرون', '#هست', 'خرید#خر']"
973,"['خیال', 'راحت', 'سفارش', 'داد#ده', '.']"
974,"['مشکل', 'داشت#دار', 'قیمت', 'زمان', 'ارسال', 'تاخیر', 'امد']"
975,['ممنون']
976,"['برچسب', 'بارکد', 'رمز', 'گیفت', 'کارت', 'زده', 'درصورت', 'دقت', 'برداشتن', 'ان', 'مخدوش', 'رمز', 'میشود']"
977,"['اورجینال', 'بسته', 'بندیه', '.', 'راضی', 'بود#باش', '.']"
978,"['دستم', 'شکست#شکن', '،', 'بسته', 'پلمپ', 'مشخصه', 'تعمدا', 'جنس', 'شکسته', 'خراب', 'فرستاد#فرست', 'متاسفم', 'واقعا']"
979,"['شکسته', 'تحویل', 'داد#ده']"
980,['کیفیت']
981,"['راضی', 'بود#باش', '.', '.', 'راحت', 'تونس', 'تبلت', 'بزارمش', 'حباب', 'بیفته', 'تو', 'جنس', '.']"
982,"['محافظ', 'گوش']"
983,"['برا', 'تبلت', 'مجبورید', 'نت', 'گلس', 'خرید#خر', 'معمولا', 'بازار', 'گیر', 'نمیاد']"
984,"['کیفیت', 'اندازه', 'دقیق']"
985,['خوبه']
986,"['منکه', 'راضی', 'ام']"
987,['قیمت']
988,"['تبلت', 'خوبیه', 'کار', 'اندازه']"
989,['راضیم']
990,"['صحیح', 'سالم', 'دستم']"
991,"['بد', 'خوبه', 'هرکی', 'نظر', 'داره']"
992,"['بسته', 'نمی\u200cدونم', 'شکست#شکن', '.', 'مرجوع', 'زد#زن', 'دیجی', 'کالا', 'سریع', 'مرجوع', 'بسته', 'برگ', 'برن', '.']"
993,"['۳', 'سفارش', 'داد#ده', '۲تاش', 'شکسته', 'دستم', 'محافظ', 'گوش', 'سفارش', 'داد#ده', 'اونا', 'شکسته', 'واقعا', 'تاسف', 'داره', 'نظرات', 'دید#بین', 'بگم', 'دیجی', 'کالا', 'دیگه', 'اون', 'اعتبار', 'سابق', 'نداره', 'وای', 'کاش', 'مشتری', 'اهمیت', 'میدادوجنس', 'خراب', 'وتاریخ', 'مصرف', 'گذشته', 'تحویل', 'مردم', 'نمیداد']"
994,"['عدد', 'سفارش', 'داد#ده', 'اشتباه', 'ارسال', 'اون', 'بد', 'مرجوع', 'زد#زن', 'اون', 'اشتباه', 'دیجی', 'داد#ده', 'انتظار', 'داشت#دار', 'جنس', 'اشتباه', 'ارسال', 'بررسی']"
995,"['قیمت', 'کیفیت', 'مشخصات', 'اومده', 'سایت']"
996,['راضیم']
997,"['تاحالا', 'گلس\u200cهای', 'نصب', 'خیلی', 'حباب', '!!!!', 'بنظرم', 'بدین', 'موبایل', 'فروشی', 'محل', 'براتون', 'نصب', 'کنه', 'بهتره', 'برا', 'نشه', 'محافظ', 'پلاستیکیه', 'اصن', 'گلس']"
998,['راضیم']
999,"['کیفیت', 'حباب', 'ریز']"
